city,company,task,time,pay,regDate
서울 서초구, 농협유통 양재점,하나로마트 양재점 주말 계산원 아르바이트 모집,,"시급10,000",1시간전
경기 용인시, 농협 하나로마트 광교점,가공생필 상품진열및 업무보조 직원구인,08:00~17:00,"시급9,160",4시간전
서울 송파구, 농협유통 방이역점,[방이역점]계산원 모집,09:00~18:00,"시급9,160",21시간전
서울 서초구, (주)농협유통,(온라인쇼핑몰 경험자 우대) 농협유통 e하나로 몰 운영 등,09:00~18:00,"시급10,960",07/15
서울 서초구, 농협유통 하나로마트 양재점,하나로마트 양재점 직원모집 (계산원),,"시급9,160",07/03
