city,company,task,time,pay,regDate
서울 중구, 딘타이펑 명동중앙점,[(주)딘타이펑코리아] 주방조리 / 홀서비스 사원 모집,,"시급9,160",3시간전
경기 성남시, 딘타이펑 센트럴키친점,[(주)딘타이펑코리아] 냉동딤섬 제조 (정규직/시급직) 사원 모집,,"시급9,160",3시간전
경기 성남시, 딘타이펑 센트럴키친점,[(주)딘타이펑코리아] 냉동딤섬 제조 (정규직/시급직) 사원 모집,,"시급9,160",6시간전
서울 중구, 딘타이펑 명동중앙점,[(주)딘타이펑코리아] 주방조리 / 홀서비스 사원 모집,,"시급9,160",6시간전
서울 중구, 딘타이펑 명동중앙점,[(주)딘타이펑코리아] 주방조리 / 홀서비스 사원 모집,,"시급9,160",6시간전
서울 중구, 딘타이펑 명동중앙점,[(주)딘타이펑코리아] 주방조리 / 홀서비스 사원 모집,,"시급9,160",07/15
경기 성남시, 딘타이펑 센트럴키친점,[(주)딘타이펑코리아] 냉동딤섬 제조 (정규직/시급직) 사원 모집,,"시급9,160",07/15
